id,theme,sub,file,source_url,source_page,licence,fichier,statut
7-1-013,animaux,suisse,7-1-013_lievre-brun.md,https://upload.wikimedia.org/wikipedia/commons/4/44/Lepus_europaeus_%28Causse_M%C3%A9jean%2C_Loz%C3%A8re%29-cropped.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Lièvre d'Europe,,images/cartes-500/7-1-013.webp,ok
7-1-014,animaux,suisse,7-1-014_ecureuil-roux.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Eichh%C3%B6rnchen_D%C3%BCsseldorf_Hofgarten_edit.jpg/1280px-Eichh%C3%B6rnchen_D%C3%BCsseldorf_Hofgarten_edit.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Écureuil roux,,images/cartes-500/7-1-014.webp,ok
7-1-015,animaux,suisse,7-1-015_herisson-d-europe.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Erinaceus_europaeus_LC0119.jpg/1280px-Erinaceus_europaeus_LC0119.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Erinaceus europaeus,,images/cartes-500/7-1-015.webp,ok
7-1-016,animaux,suisse,7-1-016_lynx-boreal.md,https://upload.wikimedia.org/wikipedia/commons/6/63/Lynx_lynx2.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Lynx boréal,,images/cartes-500/7-1-016.webp,ok
7-1-017,animaux,suisse,7-1-017_loup-gris.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Eurasian_wolf_2.jpg/1280px-Eurasian_wolf_2.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Canis lupus,,images/cartes-500/7-1-017.webp,ok
7-1-018,animaux,suisse,7-1-018_ours-brun.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Niedzwied%C5%BA_brunatny_02_%28cropped%29.jpg/1280px-Niedzwied%C5%BA_brunatny_02_%28cropped%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Ours brun,,images/cartes-500/7-1-018.webp,ok
7-1-019,animaux,suisse,7-1-019_aigle-royal.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/015_Wild_Golden_Eagle_in_flight_at_Pfyn-Finges_%28Switzerland%29_Photo_by_Giles_Laurent.jpg/1280px-015_Wild_Golden_Eagle_in_flight_at_Pfyn-Finges_%28Switzerland%29_Photo_by_Giles_Laurent.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Aigle royal,,images/cartes-500/7-1-019.webp,ok
7-1-020,animaux,suisse,7-1-020_gypaete-barbu.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/010e_Wild_Bearded_Vulture_in_flight_at_Pfyn-Finges_%28Switzerland%29_Photo_by_Giles_Laurent.jpg/1280px-010e_Wild_Bearded_Vulture_in_flight_at_Pfyn-Finges_%28Switzerland%29_Photo_by_Giles_Laurent.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Gypaète barbu,,images/cartes-500/7-1-020.webp,ok
7-1-021,animaux,suisse,7-1-021_faucon-pelerin.md,https://upload.wikimedia.org/wikipedia/commons/3/3f/Faucon_pelerin_7_mai.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Faucon pèlerin,,images/cartes-500/7-1-021.webp,ok
7-1-024,animaux,suisse,7-1-024_grand-duc-d-europe.md,https://upload.wikimedia.org/wikipedia/commons/c/ca/Bubo_bubo_1_%28Martin_Mecnarowski%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Hibou grand-duc,,images/cartes-500/7-1-024.webp,ok
7-1-032,animaux,suisse,7-1-032_rougegorge-familier.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a3/030_European_robin_in_the_Camargue_Photo_by_Giles_Laurent.jpg/1280px-030_European_robin_in_the_Camargue_Photo_by_Giles_Laurent.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Rouge-gorge familier,,images/cartes-500/7-1-032.webp,ok
7-1-035,animaux,suisse,7-1-035_hirondelle-rustique.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BB%D0%B0%D1%81%D1%82%D0%BE%D1%87%D0%BA%D0%B0_%28Hirundo_rustica%29%2C_%D0%9C%D0%B5%D0%BB%D0%B8%D1%85%D0%BE%D0%B2%D0%BE.jpg/1280px-%D0%94%D0%B5%D1%80%D0%B5%D0%B2%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D0%BB%D0%B0%D1%81%D1%82%D0%BE%D1%87%D0%BA%D0%B0_%28Hirundo_rustica%29%2C_%D0%9C%D0%B5%D0%BB%D0%B8%D1%85%D0%BE%D0%B2%D0%BE.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Hirondelle rustique,,images/cartes-500/7-1-035.webp,ok
7-1-039,animaux,suisse,7-1-039_truite-fario.md,https://upload.wikimedia.org/wikipedia/commons/3/35/Bachforelle_Zeichnung.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Salmo trutta,,images/cartes-500/7-1-039.webp,ok
7-1-042,animaux,suisse,7-1-042_brochet.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/Esox_lucius_Drawing.svg/1280px-Esox_lucius_Drawing.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Brochet,,images/cartes-500/7-1-042.webp,ok
7-1-046,animaux,suisse,7-1-046_vipere-aspic.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Vipera_aspis_Lothringen_044.jpg/1280px-Vipera_aspis_Lothringen_044.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Vipère aspic,,images/cartes-500/7-1-046.webp,ok
7-1-052,animaux,suisse,7-1-052_grenouille-rousse.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Grasfrosch-Rana-temporaria-side.jpg/1280px-Grasfrosch-Rana-temporaria-side.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Grenouille rousse,,images/cartes-500/7-1-052.webp,ok
7-1-053,animaux,suisse,7-1-053_salamandre-tachetee.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Salamandra_salamandra_MHNT_1.jpg/1280px-Salamandra_salamandra_MHNT_1.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Salamandra salamandra,,images/cartes-500/7-1-053.webp,ok
7-1-056,animaux,suisse,7-1-056_paon-du-jour.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/Paon-du-jour_MHNT_CUT_2013_3_14_Cahors_Dos.jpg/1280px-Paon-du-jour_MHNT_CUT_2013_3_14_Cahors_Dos.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Paon-du-jour,,images/cartes-500/7-1-056.webp,ok
7-1-059,animaux,suisse,7-1-059_coccinelle-a-sept-points.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/P1170487_Coccinella_septempunctata.jpg/1280px-P1170487_Coccinella_septempunctata.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Coccinella septempunctata,,images/cartes-500/7-1-059.webp,ok
7-1-060,animaux,suisse,7-1-060_abeille-mellifere.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/52/%28MHNT%29_Apis_mellifera_%28female%29_-_on_viburnum_tinus_flowers.jpg/1280px-%28MHNT%29_Apis_mellifera_%28female%29_-_on_viburnum_tinus_flowers.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Apis mellifera,,images/cartes-500/7-1-060.webp,ok
7-1-064,animaux,suisse,7-1-064_vache-d-herens.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/Herd_grazing_near_chalets%2C_Place_du_Praz%2C_Saint-Luc.jpg/1280px-Herd_grazing_near_chalets%2C_Place_du_Praz%2C_Saint-Luc.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Vache d'Hérens,,images/cartes-500/7-1-064.webp,ok
7-1-065,animaux,suisse,7-1-065_vache-simmental.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/Simmental-vache.JPG/1280px-Simmental-vache.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Simmental française,,images/cartes-500/7-1-065.webp,ok
7-1-071,animaux,suisse,7-1-071_chien-du-saint-bernard.md,https://upload.wikimedia.org/wikipedia/commons/a/a6/Saint_Bernard.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Saint-bernard,,images/cartes-500/7-1-071.webp,ok
7-1-072,animaux,suisse,7-1-072_bouvier-bernois.md,https://upload.wikimedia.org/wikipedia/commons/5/5a/Bouvier_Bernois_de_face.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Bouvier bernois,,images/cartes-500/7-1-072.webp,ok
7-1-075,animaux,suisse,7-1-075_cheval-des-franches-montagnes.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Nepal%2C_franches-montagnes.jpg/1280px-Nepal%2C_franches-montagnes.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Franches-Montagnes (cheval),,images/cartes-500/7-1-075.webp,ok
2-2-001,capitales-chefs-lieux,europe,2-2-001_paris.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/La_Tour_Eiffel_vue_de_la_Tour_Saint-Jacques%2C_Paris_ao%C3%BBt_2014_%282%29.jpg/1280px-La_Tour_Eiffel_vue_de_la_Tour_Saint-Jacques%2C_Paris_ao%C3%BBt_2014_%282%29.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Paris,,images/cartes-500/2-2-001.webp,ok
2-2-002,capitales-chefs-lieux,europe,2-2-002_berlin.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/Flag_of_Berlin.svg/1280px-Flag_of_Berlin.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Berlin,,images/cartes-500/2-2-002.webp,ok
2-2-003,capitales-chefs-lieux,europe,2-2-003_rome.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Collage_Rome.jpg/1280px-Collage_Rome.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Rome,,images/cartes-500/2-2-003.webp,ok
2-2-004,capitales-chefs-lieux,europe,2-2-004_vienne.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Flag_of_Salzburg%2C_Vienna%2C_Vorarlberg.svg/1280px-Flag_of_Salzburg%2C_Vienna%2C_Vorarlberg.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Vienne (Autriche),,images/cartes-500/2-2-004.webp,ok
2-2-005,capitales-chefs-lieux,europe,2-2-005_londres.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/London_Skyline_%28125508655%29.jpeg/1280px-London_Skyline_%28125508655%29.jpeg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Londres,,images/cartes-500/2-2-005.webp,ok
2-2-006,capitales-chefs-lieux,europe,2-2-006_madrid.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Bandera_de_la_ciudad_de_Madrid.svg/1280px-Bandera_de_la_ciudad_de_Madrid.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Madrid,,images/cartes-500/2-2-006.webp,ok
2-2-007,capitales-chefs-lieux,europe,2-2-007_lisbonne.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/Bandeira_municipal_de_Lisboa.png/1280px-Bandeira_municipal_de_Lisboa.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Lisbonne,,images/cartes-500/2-2-007.webp,ok
2-2-008,capitales-chefs-lieux,europe,2-2-008_bruxelles.md,https://upload.wikimedia.org/wikipedia/commons/1/1f/Agglomeratie_Brussel.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Bruxelles,,images/cartes-500/2-2-008.webp,ok
2-2-009,capitales-chefs-lieux,europe,2-2-009_amsterdam.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6d/Flag_of_Amsterdam.svg/1280px-Flag_of_Amsterdam.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Amsterdam,,images/cartes-500/2-2-009.webp,ok
2-2-010,capitales-chefs-lieux,europe,2-2-010_athenes.md,https://upload.wikimedia.org/wikipedia/commons/8/8e/Athens_Montage_L.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Athènes,,images/cartes-500/2-2-010.webp,ok
2-2-011,capitales-chefs-lieux,europe,2-2-011_copenhague.md,https://upload.wikimedia.org/wikipedia/commons/6/68/Copenhagen_Collage2.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Copenhague,,images/cartes-500/2-2-011.webp,ok
2-2-012,capitales-chefs-lieux,europe,2-2-012_oslo.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Flag_of_Oslo.svg/1280px-Flag_of_Oslo.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Oslo,,images/cartes-500/2-2-012.webp,ok
2-2-013,capitales-chefs-lieux,europe,2-2-013_stockholm.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/Dramaten_September_2012.jpg/1280px-Dramaten_September_2012.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Stockholm,,images/cartes-500/2-2-013.webp,ok
2-2-014,capitales-chefs-lieux,europe,2-2-014_dublin.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8f/IRL_Dublin_flag.svg/1280px-IRL_Dublin_flag.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Dublin,,images/cartes-500/2-2-014.webp,ok
2-2-015,capitales-chefs-lieux,europe,2-2-015_luxembourg.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/EU-Luxembourg.svg/1280px-EU-Luxembourg.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Luxembourg,,images/cartes-500/2-2-015.webp,ok
2-3-001,capitales-chefs-lieux,monde,2-3-001_washington-d-c.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Flag_of_Washington%2C_D.C.svg/1280px-Flag_of_Washington%2C_D.C.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Washington (district de Columbia),,images/cartes-500/2-3-001.webp,ok
2-3-002,capitales-chefs-lieux,monde,2-3-002_tokyo.md,https://upload.wikimedia.org/wikipedia/commons/b/bf/Tokyo_Montage_2015.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Tokyo,,images/cartes-500/2-3-002.webp,ok
2-3-003,capitales-chefs-lieux,monde,2-3-003_pekin.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/%E5%A4%A9%E5%AE%89%E9%97%A8%E5%A4%9C%E6%99%AF.jpg/1280px-%E5%A4%A9%E5%AE%89%E9%97%A8%E5%A4%9C%E6%99%AF.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Pékin,,images/cartes-500/2-3-003.webp,ok
2-3-004,capitales-chefs-lieux,monde,2-3-004_le-caire.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Flag_of_Cairo.svg/1280px-Flag_of_Cairo.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Le Caire,,images/cartes-500/2-3-004.webp,ok
2-3-005,capitales-chefs-lieux,monde,2-3-005_canberra.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/Flag_of_the_Australian_Capital_Territory.svg/1280px-Flag_of_the_Australian_Capital_Territory.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Canberra,,images/cartes-500/2-3-005.webp,ok
2-3-007,capitales-chefs-lieux,monde,2-3-007_ottawa.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b2/Centre_Block_-_Parliament_Hill.jpg/1280px-Centre_Block_-_Parliament_Hill.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Ottawa,,images/cartes-500/2-3-007.webp,ok
2-3-008,capitales-chefs-lieux,monde,2-3-008_mexico.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Flag_of_Mexico_City%2C_Mexico.svg/1280px-Flag_of_Mexico_City%2C_Mexico.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Mexico,,images/cartes-500/2-3-008.webp,ok
2-3-009,capitales-chefs-lieux,monde,2-3-009_brasilia.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/Bandeira_do_Distrito_Federal_%28Brasil%29.svg/1280px-Bandeira_do_Distrito_Federal_%28Brasil%29.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Brasilia,,images/cartes-500/2-3-009.webp,ok
2-3-024,capitales-chefs-lieux,monde,2-3-024_nairobi.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Nairobi.svg/1280px-Flag_of_Nairobi.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Nairobi,,images/cartes-500/2-3-024.webp,ok
2-3-027,capitales-chefs-lieux,monde,2-3-027_new-delhi.md,https://upload.wikimedia.org/wikipedia/commons/d/d4/New_Delhi_Municipal_Council_Flag_of_India.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,New Delhi,,images/cartes-500/2-3-027.webp,ok
2-3-028,capitales-chefs-lieux,monde,2-3-028_seoul.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/Seoul_Sunset_%28192602565%29.jpeg/1280px-Seoul_Sunset_%28192602565%29.jpeg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Séoul,,images/cartes-500/2-3-028.webp,ok
2-3-029,capitales-chefs-lieux,monde,2-3-029_bangkok.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/Flag_of_Bangkok.svg/1280px-Flag_of_Bangkok.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Bangkok,,images/cartes-500/2-3-029.webp,ok
2-3-031,capitales-chefs-lieux,monde,2-3-031_jakarta.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8e/Flag_of_Jakarta_%28vectorised%29.svg/1280px-Flag_of_Jakarta_%28vectorised%29.svg.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Jakarta,,images/cartes-500/2-3-031.webp,ok
2-1-001,capitales-chefs-lieux,suisse,2-1-001_berne.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Bern_Panorama_07.jpg/1280px-Bern_Panorama_07.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Berne,,images/cartes-500/2-1-001.webp,ok
2-1-002,capitales-chefs-lieux,suisse,2-1-002_lausanne.md,https://upload.wikimedia.org/wikipedia/commons/e/e4/Lausanne_Wiki.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Lausanne,,images/cartes-500/2-1-002.webp,ok
2-1-003,capitales-chefs-lieux,suisse,2-1-003_geneve.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Views_of_Geneva_2.jpg/1280px-Views_of_Geneva_2.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Genève,,images/cartes-500/2-1-003.webp,ok
2-1-004,capitales-chefs-lieux,suisse,2-1-004_sion.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Sion_depuis_Nax_-_2022.jpg/1280px-Sion_depuis_Nax_-_2022.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Sion (Valais),,images/cartes-500/2-1-004.webp,ok
2-1-005,capitales-chefs-lieux,suisse,2-1-005_fribourg.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/Fribourg_022.JPG/1280px-Fribourg_022.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Fribourg (ville suisse),,images/cartes-500/2-1-005.webp,ok
2-1-006,capitales-chefs-lieux,suisse,2-1-006_neuchatel.md,https://upload.wikimedia.org/wikipedia/commons/6/69/Vuevilledeneuchatel.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Neuchâtel,,images/cartes-500/2-1-006.webp,ok
2-1-007,capitales-chefs-lieux,suisse,2-1-007_zurich.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/1_zurich_panorama_grossmunster_limmat_river_2012.jpg/1280px-1_zurich_panorama_grossmunster_limmat_river_2012.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Zurich,,images/cartes-500/2-1-007.webp,ok
2-1-008,capitales-chefs-lieux,suisse,2-1-008_lucerne.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Karte_Gemeinde_Luzern_2013.png/1280px-Karte_Gemeinde_Luzern_2013.png?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Lucerne,,images/cartes-500/2-1-008.webp,ok
2-1-009,capitales-chefs-lieux,suisse,2-1-009_lugano.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Lugano_from_Sighignola.jpg/1280px-Lugano_from_Sighignola.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Lugano,,images/cartes-500/2-1-009.webp,ok
2-1-010,capitales-chefs-lieux,suisse,2-1-010_saint-gall.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Aerial_View_of_Sankt_Gallen_14.02.2008_14-48-58.JPG/1280px-Aerial_View_of_Sankt_Gallen_14.02.2008_14-48-58.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Saint-Gall,,images/cartes-500/2-1-010.webp,ok
2-1-011,capitales-chefs-lieux,suisse,2-1-011_coire.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/View_of_Chur.jpg/1280px-View_of_Chur.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Coire,,images/cartes-500/2-1-011.webp,ok
2-1-012,capitales-chefs-lieux,suisse,2-1-012_bellinzone.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Castelgrande_Bellinzona.JPG/1280px-Castelgrande_Bellinzona.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Bellinzone,,images/cartes-500/2-1-012.webp,ok
2-1-013,capitales-chefs-lieux,suisse,2-1-013_altdorf.md,https://upload.wikimedia.org/wikipedia/commons/d/d0/Altdorf_night.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Altdorf (Uri),,images/cartes-500/2-1-013.webp,ok
2-1-014,capitales-chefs-lieux,suisse,2-1-014_schwytz.md,https://upload.wikimedia.org/wikipedia/commons/5/5b/Schwyz.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Schwytz,,images/cartes-500/2-1-014.webp,ok
2-1-015,capitales-chefs-lieux,suisse,2-1-015_sarnen.md,https://upload.wikimedia.org/wikipedia/commons/1/1d/Sarnen-See.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Sarnen,,images/cartes-500/2-1-015.webp,ok
2-1-016,capitales-chefs-lieux,suisse,2-1-016_stans.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Ortsmitte_Stans.JPG/1280px-Ortsmitte_Stans.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Stans,,images/cartes-500/2-1-016.webp,ok
2-1-017,capitales-chefs-lieux,suisse,2-1-017_glaris.md,https://upload.wikimedia.org/wikipedia/commons/9/9e/Picswiss_GL-13-08.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Glaris,,images/cartes-500/2-1-017.webp,ok
2-1-018,capitales-chefs-lieux,suisse,2-1-018_zoug.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/City_of_zug_oldtown_aerial_view_%E8%80%81%E9%95%87.jpg/1280px-City_of_zug_oldtown_aerial_view_%E8%80%81%E9%95%87.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Zoug,,images/cartes-500/2-1-018.webp,ok
2-1-019,capitales-chefs-lieux,suisse,2-1-019_soleure.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Solothurn_2023.jpg/1280px-Solothurn_2023.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Soleure,,images/cartes-500/2-1-019.webp,ok
2-1-020,capitales-chefs-lieux,suisse,2-1-020_bale.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Basel_-_M%C3%BCnsterpfalz3.jpg/1280px-Basel_-_M%C3%BCnsterpfalz3.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Bâle,,images/cartes-500/2-1-020.webp,ok
2-1-021,capitales-chefs-lieux,suisse,2-1-021_liestal.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Panorama-2000.jpg/1280px-Panorama-2000.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Liestal,,images/cartes-500/2-1-021.webp,ok
2-1-022,capitales-chefs-lieux,suisse,2-1-022_schaffhouse.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Schaffhausen.jpg/1280px-Schaffhausen.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Schaffhouse,,images/cartes-500/2-1-022.webp,ok
2-1-023,capitales-chefs-lieux,suisse,2-1-023_herisau.md,https://upload.wikimedia.org/wikipedia/commons/e/e3/Herisau.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Herisau,,images/cartes-500/2-1-023.webp,ok
2-1-024,capitales-chefs-lieux,suisse,2-1-024_appenzell.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Appenzell_2022.JPG/1280px-Appenzell_2022.JPG?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Appenzell,,images/cartes-500/2-1-024.webp,ok
2-1-025,capitales-chefs-lieux,suisse,2-1-025_aarau.md,https://upload.wikimedia.org/wikipedia/commons/a/a8/Aarau_Altstadt.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail_unscaled,Aarau,,images/cartes-500/2-1-025.webp,ok
2-1-026,capitales-chefs-lieux,suisse,2-1-026_frauenfeld.md,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/20080507_1708MESZ_Schloss_Frauenfeld_1680x1050_HDR.jpg/1280px-20080507_1708MESZ_Schloss_Frauenfeld_1680x1050_HDR.jpg?utm_source=fr.wikipedia.org&utm_campaign=api&utm_content=thumbnail,Frauenfeld,,images/cartes-500/2-1-026.webp,ok
